user_name,member,rating,comment,type,likes_num,comments_numpost_time,collect_time
本秃利的大头姨母,PLUS会员,5,一直都是买这个水，安全卫生健康，不敢喝水龙头的水了，这个水给宝宝喝也安心。每次都是买3箱，京东送货快，隔天就到了，太省心了。强烈推荐大家买这个水，味道也不错。服务态度好，买了好几次了，质量放心，喝起来也安心,500ml整箱,0,0,2020-07-01 15:00,2020-07-25 16:15:25.652462
眯***猪,非会员,5,啦啦啦啦啦，家中有水，心中不慌～一直是依云的忠实水客，喝过依云水，其他的水都是浮云。口感真是够够的，非常好喝呐???喝水、屯水，偶都系专业的哟，每次趁着有那么一丢丢优惠，屯上他好几箱，然后还有可耐及非常耐思地赠品，满意的不能再满意啦～,500ml整箱,0,0,2020-01-03 06:39,2020-07-25 16:15:25.857467
jd186106hhm,PLUS会员,5,第二次买了，继续回购,750ml玻璃瓶整箱,0,0,2020-07-16 19:36,2020-07-25 16:15:26.068353
吉***4,PLUS会员,5,京东国际的商品是正品，品种有保证，可以放心购买。依云矿泉水味道清冽、甘甜，家人们都很喜欢。商品外包装非常仔细严实。京东物流效率很高，经常前一天购买，第二天就收到货了。快递人员服务态度很好。很满意的一次购物体验。,500ml单组,0,0,2020-05-27 20:58,2020-07-25 16:15:26.218877
j***e,PLUS会员,5,价格比超市便宜很多 日期方面肯定不是特别好的 但也没有超过保质期 并且很长的时间 日期喝过各种版本的依云 喝不出来太大的区别 但是玻璃瓶完全是作为孩子的饮用水 从出生开始 一瓶一瓶 一箱一箱 根本没有中断过,330ml玻璃瓶整箱,0,0,2020-06-27 22:35,2020-07-25 16:15:26.364009
K***g,PLUS会员,5,顶级矿泉水，感谢京东快递员李静以及每一位工作人员,750ml玻璃瓶整箱,0,0,2020-02-20 11:07,2020-07-25 16:15:26.510252
j***1,PLUS会员,5,挺好的，送货很及时，昨晚十点下单的第二天一早就送到了，还是比较方便的，送货上门很不错，之前有几单小东西都被塞到了快递柜里感受不佳，希望京东能一直送货上门，毕竟物流就是强项啊，否则就选择~了，不是么，。,500ml整箱,0,0,2020-07-08 13:47,2020-07-25 16:15:26.670513
北***子,PLUS会员,5,东西还可以吧，图个方便，不用自己去超市了，价格也比优惠，质量没问题，网购首选！送货速度很快，快递小哥很负责，送货上楼，质量也非常好！现在网购真的非常方便！真心给大家推荐！下次还会继续购买的！大大的赞一个！,儿童瓶小小梦想家整箱,0,0,2020-06-27 19:23,2020-07-25 16:15:26.830579
北***司,非会员,5,买了很多东西 都非常满意 很好的卖家 我会常来的 折扣卡可以升到顶级了吧不错 面料很薄 春夏交替季节穿合适 。款式也很好，卖家描述的图片和实物基本上没有什么差异。物流公司的态度比较想象中要快太多，早上下单 没想到第二天下午就收到快递小哥哥的电话了、以后还需继续关注！店长人还不错！好评 好评！,330ml整箱,0,0,2020-04-06 16:12,2020-07-25 16:15:26.967459
jd_158061yfmm,PLUS会员,5,软水，非常好喝，定个赞，一级棒,750ml玻璃瓶整箱,0,0,2020-05-22 13:34,2020-07-25 16:15:28.197662
j***6,PLUS会员,5,"这款矿泉水也算是高档矿泉水里的老品牌了,口碑一直不错,价格这次618也便宜好多,一次买几箱更优惠,口感还是不错的,保持了以前的水准,没有因为价格的下降而质量下降配送迅速,就是可能下雨了,导致包装有点破损。",500ml整箱,0,0,2020-06-30 16:03,2020-07-25 16:15:28.379004
三百斤三文鱼寿司,PLUS会员,5,每年都会买，很不错的选择,750ml玻璃瓶整箱,0,0,2020-06-20 22:09,2020-07-25 16:15:28.548527
AndyLau1994,PLUS会员,5,这次在京东网站买的这款依云的矿泉水的相当不错，味道甘甘甜甜的，味道挺好的，特别是夏天冷藏后的效果更佳，效果更好啦。其次，京东这次的物流配送速度很快很及时，下单后第二天在家就收到货了，很惊喜，给快递小哥点个赞啊。,500ml整箱,0,0,2020-06-25 17:20,2020-07-25 16:15:28.707472
j***b,非会员,5,19年7月的水，希望下次能发点新鲜日期的水,750ml玻璃瓶整箱,0,0,2020-07-01 09:14,2020-07-25 16:15:28.848398
j***.,PLUS会员,5,来自法国进口的依云小镇的天然饮用矿泉水 水质清澈明亮 口感柔和 没有其他瓶装水分哪一股的味道 依云天然饮用矿泉水 用来高规格的招待上面 既显得低调奢华又不失去高规格招待的档次 完美的一个艺术品的瓶装水,330ml玻璃瓶整箱,0,0,2020-07-06 10:54,2020-07-25 16:15:29.024455
arkaka,PLUS会员,5,挺好，物流很快，完美收货,750ml玻璃瓶整箱,0,0,2020-06-19 16:02,2020-07-25 16:15:29.195233
jd_135019ydn,非会员,5,在家里喝 带出门太大不方便 水质感还可以,750ml玻璃瓶整箱,0,0,2020-07-09 09:39,2020-07-25 16:15:29.335811
鑫***e,PLUS会员,5,特别好。买了好多。给对象的。,750ml玻璃瓶整箱,0,0,2020-05-28 23:44,2020-07-25 16:15:29.498238
柚柚柚子宝宝,PLUS会员,5,"想买了很久一直都没货，好不容易有货就立刻买了。早上买的，下午就到了，物流超级快，京东很棒。
主要是为运动准备的，带出门很方便，小小的一瓶，容量刚好，也不会浪费。儿童瓶很可爱，运动瓶喝起来很方便。还会继续回购。",儿童瓶小小梦想家整箱,0,0,2020-06-02 20:16,2020-07-25 16:15:29.689537
Leo的,PLUS会员,5,还不错的哦，一如既往的好评！！！！！！！,750ml玻璃瓶整箱,0,0,2020-03-27 16:40,2020-07-25 16:15:31.042948
adriana-zhou,PLUS会员,5,味道甘甜，产地水源保证，背靠阿尔卑斯山，面临莱芒湖，远离污染，作为茶饮是不错的水源选择。另外矿泉水做美容也是不错的选择。矿泉水中富含多种矿物元素，其中偏硅酸可以有抗皱的作用，使皮肤充满弹性，另外矿泉水的分子小,330ml玻璃瓶整箱,0,0,2020-06-06 09:23,2020-07-25 16:15:31.273245
小***0,PLUS会员,5,现在是旺季，京东的艺人水星的很少搞活动。价格没有以前划算。当时质量还不错。包装很完整，送货很快。如果不在意价格的话，还是可以买的。希望以后还是多搞点活动。这样回购的人会更多。京东的依云水。比超市的还是便宜一些。,330ml整箱,0,0,2020-06-21 20:39,2020-07-25 16:15:31.442623
StabilizerDu,PLUS会员,5,性价比还不错，相当于5块多一瓶，是法国原装进口的。一箱24瓶算下来单价的话，和12瓶一升的价格是一样的，所以还是买了24瓶500毫升的，这样喝起来也更灵活，感觉还是比较划算。而且价格的话和voss的价格基本上一致，所以还是买了依云,500ml整箱,0,0,2020-02-25 10:29,2020-07-25 16:15:31.604882
j***r,PLUS会员,5,买了一箱放在办公桌下，每天喝。官方有说明，这种包装是正品行货，适合长途运输的，水货则比是比较薄的瓶子。口感清冽，有轻微的回甘，不知道是不是矿物质带来的口感，比烧的自来水口感好太多。。。总之这个价格买到正品行货原瓶进口的还是值了。,500ml整箱,0,0,2020-03-05 16:04,2020-07-25 16:15:31.794165
r***h,PLUS会员,5,体验一下高逼格的矿泉水，其实也为了对比跟其他水的差别。虽然闭着眼根本就喝不出什么差别，但价格不一样，拿出去喝的感觉也不一样，哈哈。不过看了很多关于水品质测试的视频，也许水没太多的差异，最重要还是喝水人的心态吧。,1.25L*12整箱,0,0,2020-06-05 18:32,2020-07-25 16:15:31.980321
jd_scotty686,PLUS会员,5,大爱他家的瓶身设计，虽然感觉很久没什么变化，但还是觉得很美很独特，那种层次的山峦，真好。除此以外，水本身喝起来也是挺好的啦，爽口清冽，关键是品质放心有保证。价格虽然大，但是考虑平时喝瓶装水也不多，所以能接受。,500ml整箱,0,0,2020-05-27 09:07,2020-07-25 16:15:32.186179
jd_351857258,PLUS会员,5,很划算的一箱水啊！618搞活动力度还是很大的，我买了两箱，满减以后又用了京豆抵扣，一共两箱才一百多。真是太划算了！满意的不行，而且还是京东的自营店！发货速度也快，当天买第二天就到了！我想我以后还会回购的！！,330ml整箱,0,0,2020-06-20 02:32,2020-07-25 16:15:32.408066
jd_138133nab,PLUS会员,5,依云水一直是高大上的象征，品质的好感向来由往！来自阿尔卑斯山的水源值得拥有。虽然贵但还是买了两箱，天热了，给女儿每天上学带一瓶，过几天就要体育中考了，希望能顺利过关！第一次买依云水主要是品尝一下它的口感和品质。,500ml整箱,0,0,2020-05-20 11:16,2020-07-25 16:15:32.616142
蓝***钢,PLUS会员,5,喝惯了依云的水，普通的矿泉水喝起不习惯了，价格贵有贵的道理，水质口感还是明显不一样的,500ml整箱,0,0,2020-06-17 11:34,2020-07-25 16:15:32.912778
j***6,PLUS会员,5,这款矿泉水也算是高档矿泉水里的老品牌了，口碑一直不错，价格这次618也便宜好多，一次买几箱更优惠，口感还是不错的，保持了以前的水准，没有因为价格的下降而质量下降配送迅速，就是可能下雨了，导致包装有点破损。,500ml整箱,0,0,2020-06-18 12:05,2020-07-25 16:15:34.473148
130*****270_p,PLUS会员,5,"很好，喜欢，买了二箱，一箱已喝完。下次活动再买。
要写100字，感觉好难，平常也不怎么评价，现在不是比较闲嘛，打算为了京豆，也要拼个100字哈。多年来购物一直喜欢在京东购，方便快捷，会员也每年都买，今年也刚续上，就喜欢京东！",500ml整箱,0,0,2020-02-28 08:28,2020-07-25 16:15:34.631917
jd494903tlr,PLUS会员,5,楼盘开盘买给客户喝的，别墅盘客户尊享，让客户到现场感受项目的用心服务。装入项目资料袋中，每个入场客户发一份资料。本次配送及时。也没有破损，还帮搬到指定存放的位置。给快递小哥点赞哟。非常负责任，经常在京豆采购，值得信赖！,330ml单组,0,0,2020-04-03 13:09,2020-07-25 16:15:34.810064
n***8,PLUS会员,5,家里小朋友最喜欢的水，从小喝到大了，而且携带也方便，水嘴设计很棒，包装也很萌，可爱的米奇和米妮，小朋友说这个水很甜，就认依云的这个水，家里有别的小朋友来也很喜欢喝，就是最近总是断货不太好买，有活动的话很划算,儿童瓶小小梦想家整箱,0,0,2020-06-04 10:08,2020-07-25 16:15:35.005028
b***8,PLUS会员,5,指定用水，口感好，快递快。,750ml玻璃瓶整箱,0,0,2020-05-27 19:50,2020-07-25 16:15:35.165973
b***8,PLUS会员,5,指定用水，口感好，快递快。,750ml玻璃瓶整箱,0,0,2020-05-27 19:49,2020-07-25 16:15:35.326840
蓝***钢,PLUS会员,5,6.18活动价格比平时要便宜点，买了几箱放着，京东快递小哥服务很好，一直送到办公室,500ml整箱,0,0,2020-06-17 11:37,2020-07-25 16:15:35.497533
ChristinaLuck,PLUS会员,5,"依云的水害行吧，喝了老久了。之前一直喝的fiji，感觉两者都差不多，但这两个牌子跟百岁山的口感一毛一样。不过这水给小孩喝蛮好的，比较健康。
500ml，24瓶的这个感觉是最划算的一款了，建议各位疯狂购买（",500ml整箱,0,0,2020-06-30 19:19,2020-07-25 16:15:35.664333
j***4,非会员,5,非常好，水质比较柔和，已经回购很多次了,750ml玻璃瓶整箱,0,0,2020-07-05 22:52,2020-07-25 16:15:35.831976
jd_155973gge,PLUS会员,5,我已经在京东上买了很多次的依云矿泉水了，这款矿泉水的口感很好，而且很解渴，喝起来也比较放心，而且是纯进口的，京东毕竟是大品牌，在京东上买比较有保障。比较让人放心，不怕买的，不怕买到假的，而且京东的物流也很快，当天买，第2天基本上就能送到了,500ml整箱,0,0,2020-01-09 08:47,2020-07-25 16:15:36.023914
j***3,PLUS会员,5,这是我们家无限回购的水，夏天到了。放冰箱里面冷藏一下，喝着很带劲啊。这水喝着比家里面的烧开的水好喝，我平时偶尔喝喝，老公就天天喝，不喝家里的水。我们家的水喝的很快，没多久喝两箱，一直在回购当中。????????,500ml整箱,0,0,2020-05-24 13:28,2020-07-25 16:15:37.462258
1603556914**,非会员,5,"看上去不错，快递员服务态度很好，非常满意真的超级喜欢，非常支持，质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物",500ml单组,0,0,2020-06-29 09:46,2020-07-25 16:15:37.613485
清***9,PLUS会员,5,第一次知道依云水是在看电视剧欢乐颂的时候，看安迪喝的时候就感觉特别高级。后面去超市看了下价格，果然是有钱人喝的水。这次在京东上看了下价格，比超市里便宜多了，而且品质是一样的，非常nice，很不错的一次体验,330ml玻璃瓶整箱,0,0,2020-06-16 22:35,2020-07-25 16:15:37.831309
小草莓家的大橘子,PLUS会员,5,好评，一如既往的选择依云,750ml玻璃瓶整箱,0,0,2020-06-02 10:32,2020-07-25 16:15:38.017831
m***7,PLUS会员,5,质量一如既往的好，要是能再优惠点就更好了。物流超快，次日送达。,750ml玻璃瓶整箱,0,0,2020-02-29 00:41,2020-07-25 16:15:38.200779
小***0,PLUS会员,5,京东的饮水很好。当时这种是没有外包装。所以有时候容易那个在搬运工作过程中瓶盖会渗漏。希望还是要加一个防护比较好。嗯，基本上水的品质是没问题吧。希望那个江南。送货的时候。快递员能够注意到这一点。轻拿轻放。,330ml单组,0,0,2020-06-15 18:13,2020-07-25 16:15:38.396403
茗***害,PLUS会员,5,夏天放车里的水，玻璃瓶会安全一点。大小也合适，一次一瓶喝完不浪费。有朋友在分享的时候大小也比较合适。水桶型人，每天都会喝很多水，身体水分含量在60%，所以一定要喝好的水呀。水口感没有太大感觉，喝就是了。,330ml玻璃瓶整箱,0,0,2020-06-19 08:49,2020-07-25 16:15:38.585741
j***c,PLUS会员,5,常规购买的饮用水，水质一流，外包装漂亮！,750ml玻璃瓶整箱,0,0,2020-03-09 10:02,2020-07-25 16:15:38.772564
惗茹,PLUS会员,5,"真的超级喜欢，非常支持，质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。祝商家生意兴隆。",500ml整箱,0,0,2020-06-25 10:34,2020-07-25 16:15:38.957439
